Policy:,crop and rice measures,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
950,1000,0,26620072.52,53240145.05,79860217.57,98404978.24,108937005.1,100110496.3,95459539.51,91188284.85,87239330.43,83522950.69,79688863.85,76114098.55,72782926.33,69672276.97,66741894.46,51325850.21,37039637.63,23775434.07,11457643.97,0,0,0,0,0,0,0,0,0,0,0,3100878.766,6019404.843,8767267.828,11354516.5,13791472.05,16621597.46,19293227.29,21964857.11,24636486.93,27308116.75,29979746.58,32651376.4,35323006.22,37994636.04,40666265.87
1000,1050,0,59581665.68,119163331.4,178744997.1,220252311.9,243825339.4,178753457.6,127479481.5,80957480.7,38618186.99,0,0,0,0,0,0,12476403.25,24009809.39,34676316.31,44562398.37,53734018.02,41487004.14,30052126.59,19359796.64,9361749.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10051331.2,19415807.2,28142556.74,36290130.54,43903418.03,42209810.89,40607899.48,39087687.52,37646579.39,36273703.32,28149720.08,20491517.18,13264849.19,6442255.673,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12112773.28,23310033.51,33665660.64,43263608.73,52167917.71,50580557.69,49077630.87,47641934.15,46286624.93,45001418.73,43726855.36,42517519.25,41365268.66,40269491.86,39220570.92,37217303.2,35318904.23,33513908.2,31794597.48,30157876.49,28198534.89,26387489.6,24576444.3,22765399.01,20954353.71,19143308.42,17332263.12,15521217.83,13710172.53,11899127.24
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7699153.786,14945545.14,21768198.11,28192062.74,34242765.44,41269667.31,47903041.4,54536415.49,61169789.58,67803163.67,74436537.76,81069911.85,87703285.94,94336660.03,100970034.1
1200,1250,0,0,0,0,0,0,52911334.12,100624394.9,143781330,182896807.5,218275308.6,168002558.6,121903003.8,79581122.24,40666886.45,4834043.932,3717476.358,2682741.282,1722029.225,829864.8814,0,0,0,0,0,0,0,0,0,0,0,539425.6125,1047129.343,1525144.701,1975219.762,2399149.989,2891475.633,3356229.55,3820983.467,4285737.384,4750491.302,5215245.219,5679999.136,6144753.053,6609506.97,7074260.887
1250,1300,0,1923048.964,3846097.928,5769146.892,7108830.8,7869670.326,7203683.866,6842127.317,6510442.231,6204206.061,5916773.814,18300838.11,29604275.46,39937402.04,49395965.97,58046614.22,44639005.99,32214032.49,20677918.43,9964917.015,0,744453.1778,1438034.334,2084382.196,2687833.329,3251712.476,3150080.498,3053756.058,2962107.359,2875047.861,2791851.066,2166578.507,1577155.317,1020945.753,495836.2868,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890023.293,1712776.447,2473688.019,3178926.792,3833198.296,2959538.844,2143814.378,1381060.681,667834.7428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,282600479.8,226080383.8,169560287.9,113040191.9,52233693.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,16215465.13,30837842.09,44063926.59,56051446.32,66893714.06,83491940.49,98589838.99,112347993.4,124899274.7,136319454,104832383.5,75652979.58,48561015.79,23402089.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18224571.54,35071685.34,50652499.33,65093328.65,78490526.15,60601028.99,43897838.18,28279303.88,13674925.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,21712808.39,43425616.78,65138425.17,80264561.08,88855066.65,65141508.36,46456196.26,29502603.63,14073277.15,0,0,0,0,0,0,7923443.232,15248013.23,22022037.79,28300434.57,34125094.63,46514239.1,58041049.85,68759904.39,78757626.95,88087457.53,83937453.21,80018300.79,76306513.94,72793545.75,69455096.71,53899694.57,39236145.66,25398878.5,12335313.18,0,0,0,0,0,0,0,0,0,0,0
1550,1600,46680154.03,125902290.8,205124427.6,284346564.3,335996174.4,362405532.3,322813407.7,298117183.5,275564901.6,254866107,235663444.8,226555959,218031618.3,210061105.5,202592489.1,195521578.7,183517534.6,172317225,161807020.8,151995279.4,142804582.1,137456340.8,132407766.7,127606865.7,123083812.1,118805973.9,114727262.7,110865250,107195185.5,103712284.5,100388794.9,109419318.1,117885672,125811881.3,133224073.1,140161448.6,148968905.6,156917584,164866262.3,172814940.7,180763619,188712297.4,196660975.8,204609654.1,212558332.5,220507010.8
